text,label,cleaned,vader_label,vader_score,finbert_label,finbert_confidence,finbert_score
"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",neutral,bid offer include least share value share must correspond least eur,positive,0.7003,neutral,0.9575026631355286,0.0
"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value .",neutral,capman said deal effect cash flow total eur transaction would affect financial result executed fair value,positive,0.7227,neutral,0.83845055103302,0.0
Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .,neutral,catalyst segment includes refinery catalyst polyolefin catalyst product category,neutral,0.0,neutral,0.9484614133834839,0.0
"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",neutral,componenta metal sector company international operation production plant located finland netherlands sweden turkey,neutral,0.0,neutral,0.9387364387512207,0.0
"Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height .",neutral,consisting seven interconnected unit mega image logistics center metre length metre height,neutral,0.0,neutral,0.9017454385757446,0.0
"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros .",neutral,construction work helsinki music centre start autumn total cost project estimated million euro,neutral,0.0,neutral,0.9112840890884399,0.0
COPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited,neutral,copyright afx news afx financial news logo registered trademark afx news limited,negative,-0.2263,neutral,0.9267091155052185,0.0
"Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .",neutral,cramo headquartered vantaa finland rent construction machinery equipment well rent sell modular space,positive,0.2732,neutral,0.9465647339820862,0.0
Currency conversions are based on exchange rates at the time of the deal .,neutral,currency conversion based exchange rate time deal,neutral,0.0,neutral,0.9504357576370239,0.0
"Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .",neutral,currently terminator lure produced subcontract facility mexico manufacturing transferred rapala factory shenzhen china,neutral,0.0,neutral,0.9338214993476868,0.0
"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments .",neutral,destia oy finnish infrastructure construction service company building maintaining designing traffic route industrial traffic environment also complete living environment,neutral,0.0,neutral,0.9406518340110779,0.0
"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .",neutral,digia also set two subsidiary digia norway digia usa inc,neutral,0.0,neutral,0.9303917288780212,0.0
Each share is entitled to one vote .,neutral,share entitled one vote,positive,0.5106,neutral,0.9462613463401794,0.0
Each year the dividend is deducted from the subscription price .,neutral,year dividend deducted subscription price,neutral,0.0,neutral,0.9180763959884644,0.0
Earnings per share EPS amounted to EUR0 .01 .,neutral,earnings per share eps amounted eur,positive,0.296,neutral,0.9109904766082764,0.0
Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,neutral,elcoteq global network market service site long experience serving consumer electronics system solution customer,neutral,0.1779,neutral,0.7371380925178528,0.0
Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,neutral,elcoteq se listed nasdaq omx helsinki ltd,neutral,0.0,neutral,0.9493439197540283,0.0
Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks .,neutral,electronic version require hour copy customized client digital control custom watermark,neutral,0.0,neutral,0.9454630613327026,0.0
"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",neutral,elisa corporation disclose financial statement thursday february,neutral,0.0,neutral,0.9515895247459412,0.0
"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .",neutral,erkki jarvinen president rautakirja head sanoma trade division leave current task spring similar position outside sanoma group,neutral,-0.0516,neutral,0.9096757769584656,0.0
"Ethanol would be made from barley , and production could start in 2008 .",neutral,ethanol would made barley production could start,neutral,0.0,neutral,0.8978656530380249,0.0
"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .",neutral,exel composite brief exel composite technology company design manufacture market composite profile tube industrial application,neutral,0.0,neutral,0.9392538666725159,0.0
Exel is headquartered in Mantyharju in Finland .,neutral,exel headquartered mantyharju finland,neutral,0.0,neutral,0.9461659789085388,0.0
Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,neutral,fancy dans move fab glasgow gift interior store fancy dans moving,positive,0.7861,neutral,0.8952081799507141,0.0
"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .",neutral,financial statement include consolidated financial statement group board director report auditor report corporate governance statement,neutral,0.0,neutral,0.9458364248275757,0.0
"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .",neutral,financialwire tm press release service receives compensation news opinion distribution,negative,-0.296,neutral,0.9329522848129272,0.0
Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,neutral,finnish bank land launch longterm pension saving account beginning june,neutral,0.0,neutral,0.9073595404624939,0.0
"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .",neutral,finnish samporosenlew manufacture approximately seven forest machine monthly half machine exported,neutral,0.0,neutral,0.9384109973907471,0.0
Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 .,neutral,finnlines six ship construction china delivery scheduled first quarter final quarter,neutral,0.0,neutral,0.874746561050415,0.0
Finnlines will announce in week 17 of 2006 what measures it will take to tackle the situation .,neutral,finnlines announce week measure take tackle situation,neutral,0.0,neutral,0.6305349469184875,0.0
"Following the issue , the new shares will constitute 10 percent of the firm 's capital .",neutral,following issue new share constitute percent firm capital,positive,0.296,neutral,0.9303228855133057,0.0
"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .",neutral,founded finnair one world oldest airline fly destination fleet aircraft employing people,neutral,0.0,neutral,0.8850626349449158,0.0
"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",neutral,glaston share glav listed nasdaq omx helsinki mid cap list,positive,0.296,neutral,0.9502751231193542,0.0
Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,neutral,ground notification tiimari plc issued capital convertible loan allocation decision board,neutral,0.0,neutral,0.9364101886749268,0.0
GyPSii service supports ten different languages including Korean and Russian .,neutral,gypsii service support ten different language including korean russian,positive,0.3612,neutral,0.9359481930732727,0.0
He confirmed his view on July 6 .,neutral,confirmed view july,neutral,0.0,neutral,0.904148280620575,0.0
"However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell .",neutral,however offering probably made current valuation partly derives deal company merged stock market shell,neutral,0.0,neutral,0.9530072212219238,0.0
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",neutral,huhtamaki oyj stock exchange release huhtamaki capital market day institutional investor analyst held espoo september starting pm finnish time,neutral,0.0,neutral,0.9483705759048462,0.0
"If Honkarakenne starts production there , it will need a partner for sawmill operations .",neutral,honkarakenne start production need partner sawmill operation,neutral,0.0,neutral,0.8518492579460144,0.0
"In addition to the Tulikivi Corporation , he is also currently a member of the Board of the following companies : Altia Corporation , J+ñrvi-Suomen Portti Osuuskunta , Osuuskunta KPY , Profile Vehicles Oy and Voimatel Oy .",neutral,addition tulikivi corporation also currently member board following company altia corporation jrvisuomen portti osuuskunta osuuskunta kpy profile vehicle oy voimatel oy,neutral,0.0,neutral,0.9483848214149475,0.0
"In future , the plant will focus on the production of flange profiles for wind farm towers .",neutral,future plant focus production flange profile wind farm tower,neutral,0.0,neutral,0.8492125272750854,0.0
"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .",neutral,incap corporation stock exchange announcement april pm invitation news conference incap interim report q incap publish interim report januarymarch wednesday may,neutral,0.0,neutral,0.9434888958930969,0.0
IonPhasE 's second major owner is venture capital firm Aura Capital .,neutral,ionphase second major owner venture capital firm aura capital,neutral,0.0,neutral,0.9544684886932373,0.0
"Iso Omena is based in the Matinkyla district of the southern part of the city of Espoo , southern Finland .",neutral,iso omena based matinkyla district southern part city espoo southern finland,neutral,0.0,neutral,0.9466820955276489,0.0
"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",neutral,itg share deal estimated euro,positive,0.296,neutral,0.9409866333007812,0.0
"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",neutral,customer include local company slo oy kiilto oy toptronics oy normark suomi oy pellonpaja oy mansner oy,neutral,0.0,neutral,0.945274829864502,0.0
"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola .",neutral,jensen njastein mike critch head dovre north america business unit report toivola,neutral,0.0,neutral,0.9459922313690186,0.0
"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .",neutral,kemira headquartered helsinki finland international chemical group comprising business area kemira pulp paper kemira water kemira specialty kemira coating,neutral,0.0,neutral,0.9465845823287964,0.0
Kemira 's partner in the project is St. Petersburg Water Works .,neutral,kemira partner project st petersburg water work,neutral,0.0,neutral,0.9290636777877808,0.0
KONE is listed on the Nordic Exchange in Helsinki .,neutral,kone listed nordic exchange helsinki,neutral,0.0,neutral,0.951561450958252,0.0
"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",neutral,lt operative finland sweden latvia russia norway,neutral,0.0,neutral,0.9467611908912659,0.0
Latvia 's Stockmann shopping mall is a subsidiary of Finland 's Stockmann Plc. .,neutral,latvia stockmann shopping mall subsidiary finland stockmann plc,neutral,0.0,neutral,0.9550114870071411,0.0
"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .",neutral,leed internationally recognized green building certification system developed u green building council,neutral,0.0,neutral,0.6700473427772522,0.0
"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .",neutral,china unicom nyse chu hkse shse second largest mobile carrier country,neutral,0.0,neutral,0.8569269776344299,0.0
"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",neutral,metsabotnia finance payment dividend repayment capital repurchase share fund deriving divestment uruguay operation share pohjolan voima utilising existing financing facility,positive,0.5267,neutral,0.7403333783149719,0.0
Metso 's delivery will include a complete coated board line with related air systems and two winders .,neutral,metso delivery include complete coated board line related air system two winder,neutral,0.0,neutral,0.7871447801589966,0.0
Most of the dividend will go to the Grimaldi family .,neutral,dividend go grimaldi family,neutral,0.0,neutral,0.9564992189407349,0.0
Neste Shipping is the most likely to remain Finnish as the oil sector and its transports are significant for emergency supply .,neutral,neste shipping likely remain finnish oil sector transport significant emergency supply,negative,-0.2023,negative,0.3832302987575531,-0.3832302987575531
Net investment income,neutral,net investment income,neutral,0.0,neutral,0.9395822286605835,0.0
"no compensation for its news , opinions or distributions .",neutral,compensation news opinion distribution,negative,-0.296,neutral,0.9372041821479797,0.0
No financial details were disclosed .,neutral,financial detail disclosed,negative,-0.296,neutral,0.9409186840057373,0.0
"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .",neutral,company net sale acquired finland european country asia u,neutral,0.0,neutral,0.9407991170883179,0.0
Officials did not disclose the contract value .,neutral,official disclose contract value,positive,0.34,neutral,0.8852719664573669,0.0
Otherwise the situation is under control .,neutral,otherwise situation control,neutral,0.0,neutral,0.8991228938102722,0.0
"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .",neutral,customer come following country uk usa spain france italy germany china hong kong sweden norway netherlands austria belgium switzerland czech republic finland canada russia ukraine denmark ireland south korea liechtenstein,neutral,0.0,neutral,0.9458795189857483,0.0
"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Serbia , Finland , Canada , Russia , Ukraine , Portugal , Denmark , Ireland , South Korea , Estonia and Liechtenstein .",neutral,customer come following country uk usa spain france italy germany china sweden norway netherlands austria belgium switzerland czech republic serbia finland canada russia ukraine portugal denmark ireland south korea estonia liechtenstein,neutral,0.0,neutral,0.9453631639480591,0.0
"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .",neutral,paychex office serving approximately payroll client nationwide may,neutral,0.0,neutral,0.9320956468582153,0.0
Payment of shares shall be effected on subscription .,neutral,payment share shall effected subscription,positive,0.296,neutral,0.9469612836837769,0.0
"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .",neutral,pc digital guatemala using tecnomen prepaid system telgua fixed network well code division multiple access cdma global system mobile communication gsm since,positive,0.2732,neutral,0.9101369976997375,0.0
"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .",neutral,poyry global consulting engineering firm focusing energy forest industry infrastructure environment sector,positive,0.2732,neutral,0.9297003149986267,0.0
Production is scheduled to start by the end of April 2007 .,neutral,production scheduled start end april,neutral,0.0,neutral,0.9206541180610657,0.0
"Published by Globes online , Israel business news - www.globes-online.com - on November 16 , 2009 -® Copyright of Globes Publisher Itonut 1983 Ltd. 2009",neutral,published globe online israel business news wwwglobesonlinecom november copyright globe publisher itonut ltd,neutral,0.0,neutral,0.9441172480583191,0.0
Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .,neutral,ramirent finland domestic unit machinery rental company ramirent oyj hel rmrv,neutral,0.0,neutral,0.9474011659622192,0.0
Raute is listed on the Nordic exchange in Helsinki .,neutral,raute listed nordic exchange helsinki,neutral,0.0,neutral,0.9514566659927368,0.0
Registration is required .,neutral,registration required,neutral,0.0,neutral,0.9404745697975159,0.0
Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,neutral,related link flexiblebaseloadoperation thewartsilagenerating set gasconversions shorter two version press release,neutral,0.0,neutral,0.9224606156349182,0.0
"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",neutral,rosendal outoteccom eila paatela vice president corporate communication tel email eila,neutral,0.0,neutral,0.947307825088501,0.0
Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .,neutral,runway visual range calculated assessment distance pilot see runway,neutral,0.0,neutral,0.9022215604782104,0.0
"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .",neutral,salcomp charger manufacturing plant india located nokia telecom park state tamil nadu eastern part india,neutral,0.0,neutral,0.9291300773620605,0.0
Saunalahti is a part of the Elisa group .,neutral,saunalahti part elisa group,neutral,0.0,neutral,0.9439608454704285,0.0
"says Brian Burton , Head of IT Security , Vodafone UK .",neutral,say brian burton head security vodafone uk,positive,0.34,neutral,0.860836386680603,0.0
"Seller is the Finnish Elcoteq Group , the largest European electronics manufacturing services company .",neutral,seller finnish elcoteq group largest european electronics manufacturing service company,neutral,0.0,neutral,0.9003573656082153,0.0
Solteq Plc ANNOUNCEMENT 16.12.2010 SHARE REPURCHASE 16.12.2010 In the Helsinki Stock Exchange Solteq Plc now holds a total of 486.969 shares including the shares repurchased on 16.12.2010 .,neutral,solteq plc announcement share repurchase helsinki stock exchange solteq plc hold total share including share repurchased,positive,0.7647,neutral,0.9528709650039673,0.0
"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .",neutral,recent technology delivery include refinery technology anrak aluminium iron ore pelletizing plant tata steel iron ore sintering plant bhushan steel,neutral,0.0,neutral,0.8558277487754822,0.0
"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",neutral,srv also build aqua park wellness area restaurant multifunctional ice arena,positive,0.4404,neutral,0.6637928485870361,0.0
"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",neutral,ssh communication security corporation headquartered helsinki finland,positive,0.34,neutral,0.9487332105636597,0.0
"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",neutral,ssh communication security corporation headquartered helsinki finland,positive,0.34,neutral,0.9487332105636597,0.0
"Steek , which was set up in 2002 , is based in Bordeaux , southwestern France .",neutral,steek set based bordeaux southwestern france,neutral,0.0,neutral,0.9442017078399658,0.0
"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",neutral,stockmann plc company announcement february annual summary stockmann stock exchange financial press release available company website address wwwstockmanncom,neutral,0.0,neutral,0.9474443793296814,0.0
"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",neutral,sullivan said board really involve lot work people get paid time,neutral,0.0,neutral,0.8432743549346924,0.0
Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,neutral,suomen paikallissanomat oy part alma medium group currently publishes local newspaper across finland,neutral,0.0,neutral,0.9439312815666199,0.0
Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,neutral,talvivaara listed london stock exchange main market nasdaq omx helsinki included ftse index,neutral,0.0,neutral,0.9461051225662231,0.0
"Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks .",neutral,tecnotree convergent charging solution includes functionality prepaid postpaid billing charging rating voice call video call raw data traffic mobile fixed network,positive,0.3182,neutral,0.9076595902442932,0.0
Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,neutral,teleste office worldwide listed nordic exchange helsinki,neutral,0.0,neutral,0.9481321573257446,0.0
Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .,neutral,teleste set divided broadband cable network video network business area,neutral,0.0,neutral,0.9535356760025024,0.0
"The 2500-passenger ferry will have dimensions of 185 m length overall , 170 m length between perpendiculars , 27.70 m breadth and 6.55 m design draught .",neutral,passenger ferry dimension length overall length perpendicular breadth design draught,neutral,0.0,neutral,0.9329372644424438,0.0
"The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses .",neutral,acquisition frozen food fish sector long synergy lnnen tehtaat business,neutral,0.0,neutral,0.87553870677948,0.0
The acquisition price was not disclosed .,neutral,acquisition price disclosed,neutral,0.0,neutral,0.952387273311615,0.0
The aforementioned shareholders have informed that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elected to the Board of Directors .,neutral,aforementioned shareholder informed propose annual general meeting number member board director shall five besides present member board director also mr lassi noponen shall elected board director,neutral,0.0772,neutral,0.9512786269187927,0.0
"The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier .",neutral,aim ceo qa session give clarity information made public already earlier,positive,0.4019,neutral,0.9197579026222229,0.0
The Board of Directors was authorized to decide on other terms of the share issue .,neutral,board director authorized decide term share issue,positive,0.296,neutral,0.9474936127662659,0.0
The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,neutral,bridge km long located anasmotet road e new traffic junction marieholm road e,neutral,0.0,neutral,0.8960331082344055,0.0
"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",neutral,building condominium built stage,neutral,0.0,neutral,0.929046630859375,0.0
"The business area has operations in Finland , Sweden , Denmark , Estonia , Latvia and Lithuania .",neutral,business area operation finland sweden denmark estonia latvia lithuania,neutral,0.0,neutral,0.9480161070823669,0.0
The capital structure of Solidium may be complemented by other financial instruments in the future .,neutral,capital structure solidium may complemented financial instrument future,neutral,0.0,neutral,0.8079724907875061,0.0
The company has some 410 employees and an annual turnover of EUR65 .4 m. Vaahto Group is listed on the Nordic Exchange in Helsinki .,neutral,company employee annual turnover eur vaahto group listed nordic exchange helsinki,neutral,0.0,neutral,0.9487475752830505,0.0
"The company is also seeking possibilities to relocate the Luumaki personnel , some 50 people , to other UPM mills .",neutral,company also seeking possibility relocate luumaki personnel people upm mill,neutral,0.0,neutral,0.8108215928077698,0.0
"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",neutral,company offer payroll service including payroll processing payroll tax administration employee pay service including direct deposit check signing readychex,neutral,-0.1027,neutral,0.926947295665741,0.0
"The company operates its business through two reportable segments , including Banking and Investment Services , and Non-Life Insurance .",neutral,company operates business two reportable segment including banking investment service nonlife insurance,neutral,0.0,neutral,0.9462259411811829,0.0
The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 .,neutral,company board director proposed dividend eur per share,positive,0.296,neutral,0.9237895607948303,0.0
The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,neutral,company board director propose dividend eur annual general meeting,neutral,0.0,neutral,0.921750009059906,0.0
"The company 's plant in Russia will continue to make tyres for its near markets , while the plant in Nokia in Finland will manufacture tyres for other markets .",neutral,company plant russia continue make tyre near market plant nokia finland manufacture tyre market,neutral,0.0,neutral,0.8616269826889038,0.0
The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,neutral,company share listed mid cap segment nasdaq omx helsinki,positive,0.296,neutral,0.9517126083374023,0.0
The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,neutral,company share quoted nasdaq omx helsinki rautaruukki oyj rtrks,positive,0.296,neutral,0.9465648531913757,0.0
The company then said it will focus its resources on clinical research .,neutral,company said focus resource clinical research,neutral,0.0,neutral,0.8992131352424622,0.0
The Company turnover amounted to MEUR 27.9 in 2007 .,neutral,company turnover amounted meur,neutral,0.0,neutral,0.9402318000793457,0.0
The company website is www.ahlstrom.com .,neutral,company website wwwahlstromcom,neutral,0.0,neutral,0.9495006799697876,0.0
The company will be part of Teleste 's Video and Broadband Solutions business area .,neutral,company part teleste video broadband solution business area,neutral,0.1779,neutral,0.9171662330627441,0.0
"The company will publish its financial statement for 2008 on February 25 , 2009 .",neutral,company publish financial statement february,neutral,0.0,neutral,0.9526797533035278,0.0
The company will release its 2010 results on 11 February 2011 .,neutral,company release result february,neutral,0.0,neutral,0.9471240639686584,0.0
The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .,neutral,continued operation mean structure restructuring aspocomp group including aspocomp oulu headquarter operation,neutral,0.0,neutral,0.9344820380210876,0.0
"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",neutral,contract cover turnkey delivery five airport operated authority john f kennedy laguardia newark teterboro stewart international,neutral,0.0772,positive,0.6952196359634399,0.6952196359634399
The contract includes heating plant equipment and associated installation work .,neutral,contract includes heating plant equipment associated installation work,neutral,0.0,neutral,0.9107813835144043,0.0
The contract involves refurbishing the bathrooms of 189 units as well as re-plumbing their water and sewer pipes .,neutral,contract involves refurbishing bathroom unit well replumbing water sewer pipe,positive,0.2732,neutral,0.7419268488883972,0.0
"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",neutral,cost deal could range million million euro depending financial result two company statement say,neutral,0.0,neutral,0.9343902468681335,0.0
The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk .,neutral,crane would installed onboard two freighter ordered singaporean ship owner masterbulk,neutral,0.0,neutral,0.8179764747619629,0.0
The customers will have an access to integrated propeller and gear packages from one source .,neutral,customer access integrated propeller gear package one source,neutral,0.0,neutral,0.8592128157615662,0.0
The deal is subject to approval by the Norwegian competition authorities .,neutral,deal subject approval norwegian competition authority,positive,0.4767,neutral,0.9112567901611328,0.0
The deal means that ten persons in three countries will transfer to Tieto .,neutral,deal mean ten person three country transfer tieto,neutral,0.0,neutral,0.8491695523262024,0.0
The deal will have no significant effect on the acquiring company 's equity ratio .,neutral,deal significant effect acquiring company equity ratio,neutral,-0.1511,neutral,0.9425530433654785,0.0
The deliveries are scheduled for the summer and autumn of 2008 .,neutral,delivery scheduled summer autumn,neutral,0.0,neutral,0.9457386136054993,0.0
"The development of the technological park , which will specialize in telecommunications and information technologies , is part of the state program for the formation of technoparks for hi-tech sectors in Russia .",neutral,development technological park specialize telecommunication information technology part state program formation technoparks hitech sector russia,neutral,0.0,neutral,0.8279590606689453,0.0
"The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year .",neutral,ecommerce site flagship managed marimekko north america retail llc subsidiary established u last year,neutral,0.1027,neutral,0.9361632466316223,0.0
"The final price will be specified by 14 May 2010 , the acquiring company said .",neutral,final price specified may acquiring company said,neutral,0.0,neutral,0.9427543878555298,0.0
"The firm 's UK head office is in Rugby Road , Lutterworth .",neutral,firm uk head office rugby road lutterworth,neutral,0.0,neutral,0.9465637803077698,0.0
The first group of customers to be trained will be paint-shop owners and their assistants .,neutral,first group customer trained paintshop owner assistant,neutral,0.0,neutral,0.92429119348526,0.0
The first stage of the contract covers 133 stores and 600 cash registers .,neutral,first stage contract cover store cash register,neutral,0.0,neutral,0.9332846403121948,0.0
"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",neutral,fish content nugget fish come canada finland,neutral,0.0,neutral,0.9446017742156982,0.0
The following information was released by Comptel : Tomorrow the Chairman of the Federal Communications Commission is scheduled to deliver the National Broadband Plan to Congress .,neutral,following information released comptel tomorrow chairman federal communication commission scheduled deliver national broadband plan congress,neutral,0.0,neutral,0.9511085152626038,0.0
The front surfaces of these valve plates are directed towards each other .,neutral,front surface valve plate directed towards,neutral,0.0,neutral,0.943135678768158,0.0
"The inaugural speech will be given by Hannu Kyrolainen , Finland 's Ambassador to the Czech Republic .",neutral,inaugural speech given hannu kyrolainen finland ambassador czech republic,neutral,0.0,neutral,0.9352803230285645,0.0
The increase range will vary up to 10 % .,neutral,increase range vary,positive,0.3182,neutral,0.9001891613006592,0.0
"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .",neutral,internal revenue service see percent taxpayer wait last two week file million return filed april,neutral,0.0,neutral,0.7075839042663574,0.0
"The latest date for registration is on 4 April , 2006 .",neutral,latest date registration april,neutral,0.0,neutral,0.9558756351470947,0.0
The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,neutral,line run fully underground comprise station executed two implementation stage,neutral,0.0,neutral,0.9078581929206848,0.0
"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",neutral,mall financed parity basis pearl plaza llc joint venture company established chinese investor shanghai industrial investment holding co ltd srv group,neutral,0.0,neutral,0.853456437587738,0.0
"The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 .",neutral,maximum amount capital loan eurm minimum subscription eur,neutral,0.0,neutral,0.947002112865448,0.0
The maximum number of new shares to be offered is 22 million .,neutral,maximum number new share offered million,positive,0.3612,neutral,0.9532604217529297,0.0
The measures taken will cause one-time costs during the final part of 2006 .,neutral,measure taken cause onetime cost final part,neutral,0.0,negative,0.9415820240974426,-0.9415820240974426
